Country,Year,Homicide Rate,Total Emissions,Coal,Oil,Gas,Cement,Flaring,Emissions Per Capita,GDP per capita,Population,Homicide per capita,Homicide per emissions
Argentina,1992,0.82,121.230584,2.80296,63.632688,48.302512,2.495,3.997424,3.611462,6815.61829,33568285.0,0.002442781929431307,0.006763969725659327
Argentina,1993,0.82,117.777485,2.301136,67.154325,40.808519,2.761,4.752505,3.461271,6957.417499,34027240.0,0.0024098340035806605,0.00696228145812419
Argentina,1994,0.87,122.229002,3.561301,67.203064,42.676987,3.05,5.737651,3.544031,7464.474737,34488696.0,0.002522565654555336,0.007117786988066875
Argentina,1995,0.83,127.764859,3.700747,62.835745,53.195483,2.621,5.411884,3.656054,7383.70451,34946110.0,0.0023750855245404994,0.006496308973346106
Argentina,1996,0.85,134.76207,3.099659,65.92089,57.541551,2.422,5.77797,3.807982,7690.157003,35389362.0,0.0024018517202994503,0.00630741276087552
Argentina,1997,0.8,137.641464,2.777312,66.868,61.503904,3.169,3.323248,3.843019,8176.771195,35815971.0,0.002233640405840177,0.005812202055624749
Argentina,1998,0.74,139.451896,2.8396,69.575696,61.613824,3.283,2.139776,3.848733,8250.673174,36233195.0,0.002042326104556885,0.005306489343106529
Argentina,1999,0.76,147.285131,2.154486,72.724888,67.620808,3.29,1.494949,4.018362,7735.32208,36653031.0,0.0020734983690707596,0.005160059232319928
Argentina,2000,0.91,142.358347,1.656171,67.433997,69.438256,2.771,1.058923,3.840177,7666.517834,37070774.0,0.0024547639604179834,0.006392319236468796
Argentina,2001,0.91,134.003944,1.289728,64.336176,64.808832,2.481,1.088208,3.575298,7168.975872,37480493.0,0.002427929643294713,0.00679084490229631
Argentina,2002,0.92,124.392348,1.099232,57.497185,62.619608,1.729,1.447323,3.283417,2579.488769,37885028.0,0.0024283999473353962,0.007395953326646749
Argentina,2003,0.82,134.631008,1.989552,59.3568,69.070064,2.28,1.934592,3.517175,3333.152904,38278164.0,0.0021422135084639897,0.006090721685750135
Argentina,2004,0.71,157.043391,2.198349,67.811726,82.910717,2.701,1.421599,4.061243,4258.160261,38668796.0,0.001836105784105613,0.004521043486637396
Argentina,2005,0.68,161.4342,3.268288,71.799744,81.967344,3.241,1.157824,4.131869,5086.627761,39070501.0,0.001740443512613263,0.004212242511190318
Argentina,2006,0.77,174.608992,3.86552,81.912384,83.86896,3.764,1.198128,4.423073,5890.978002,39476851.0,0.001950510186336798,0.004409853073317095
Argentina,2007,0.63,174.24576,3.660336,77.9516,87.177552,3.998,1.458272,4.369678,7210.595548,39876111.0,0.001579893284979571,0.0036155829559353413
Argentina,2008,0.78,188.106,3.876512,88.657808,90.119744,3.99,1.461936,4.670683,8977.506851,40273769.0,0.0019367444849773062,0.00414659819463494
Argentina,2009,0.79,178.9492,3.231648,82.381376,87.994624,3.81,1.531552,4.398479,8184.389889,40684338.0,0.0019417791681899802,0.004414660697002278
Argentina,2010,0.79,186.733136,3.990096,90.145392,86.9284,4.178,1.491248,4.543372,10385.96443,40788453.0,0.0019368226590991328,0.004230636387962766
Argentina,2011,0.81,190.273774,4.722987,86.908092,92.587402,4.586,1.469292,4.58262,12848.8642,41261490.0,0.001963089553964241,0.004257023881809377
Argentina,2012,0.87,191.292113,5.008688,85.587376,95.381248,4.184,1.130801,4.559746,13082.66433,41733271.0,0.00208466765042213,0.004548018140193788
Argentina,2013,0.89,189.537746,4.840051,87.487304,91.338094,4.581,1.291297,4.471467,13080.25473,42202935.0,0.00210885806875754,0.0046956346098998136
Argentina,2014,0.91,188.396537,5.536412,84.291958,92.8439,4.336,1.388267,4.399316,12334.79825,42669500.0,0.0021326708773245526,0.0048302374050537885
Argentina,2015,0.88,191.743835,5.466688,86.954048,93.534592,4.571,1.217507,4.432659,13789.06042,43131966.0,0.002040250147651512,0.004589456552801294
Argentina,2016,0.85,189.920431,4.191696,84.55575,96.302759,4.029,0.841225,4.349166,12790.24247,43590368.0,0.001949972067223658,0.0044755585037609775
Argentina,2017,0.83,186.898875,4.279469,80.855575,96.441927,4.36209,0.959815,4.242436,14613.04182,44044811.0,0.0018844444581678419,0.004440904205549659
Argentina,2018,0.84,180.599336,4.356408,74.392351,96.123096,4.368692,1.358789,4.066307,11795.15939,44494502.0,0.0018878736972941061,0.004651179891381217
Argentina,2019,0.83,178.511615,2.14344,74.848192,95.608416,4.140926,1.77064,3.989486,9963.672506,44938712.0,0.0018469599217707886,0.004649557397147518
Armenia,1990,0.76,8.94492,0.694495,3.639659,4.198718,0.31549,0.096559,2.515063,634.5604133,3556539.0,0.021369089443416762,0.08496442673606919
Armenia,1991,0.94,7.271964,0.604223,2.800033,3.478421,0.29946,0.089827,2.010145,572.1617627,3617631.0,0.02598385518036527,0.12926356621127388
Armenia,1992,0.78,5.862939,0.373728,1.773376,3.477136,0.238699,0.0,1.640187,356.0822126,3574555.0,0.02182089798590314,0.13303907818246105
Armenia,1993,1.15,2.575039,0.007339,0.939339,1.50808,0.120281,0.0,0.744802,347.4664633,3457349.0,0.03326247943149505,0.4465951777817734
Armenia,1994,0.98,2.713342,0.095264,0.941648,1.615824,0.060606,0.0,0.80426,389.8252865,3373713.0,0.02904811405119523,0.36117820753889485
Armenia,1995,0.96,3.43318,0.007328,0.670512,2.616096,0.139244,0.0,1.033225,441.8940018,3322782.0,0.028891453005343112,0.2796241385537606
Armenia,1996,0.82,2.59544,0.014656,0.3664,2.040848,0.173536,0.0,0.78676,484.091641,3298898.0,0.024856785508372795,0.31593872329932493
Armenia,1997,0.7,3.269238,0.014656,0.392048,2.678384,0.18415,0.0,0.999334,501.1565152,3271418.0,0.02139744905725896,0.21411717348201628
Armenia,1998,0.73,3.397212,0.01464,0.406258,2.788907,0.187407,0.0,1.048344,584.3842673,3240550.0,0.022527040162935302,0.21488208566318498
Armenia,1999,0.7,3.049535,0.007328,0.58624,2.275344,0.180623,0.0,0.951187,575.6284792,3206030.0,0.021833856826043423,0.2295431926506828
Armenia,2000,0.59,3.491407,0.0,0.78776,2.5648,0.138847,0.0,1.101904,603.2980252,3168523.0,0.01862066331852412,0.16898631411347917
Armenia,2001,0.51,3.532701,0.0,0.776768,2.612432,0.143501,0.0,1.12753,676.1500113,3133133.0,0.016277636474417143,0.14436545861084762
Armenia,2002,0.49,3.076793,0.047574,0.81608,2.001776,0.211363,0.0,0.990904,765.3161777,3105037.0,0.015780810341390457,0.15925673257836975
Armenia,2003,0.43,3.45556,0.07328,0.93432,2.227712,0.220248,0.0,1.120443,910.1712617,3084102.0,0.013942470125825928,0.12443713898760259
Armenia,2004,0.52,3.691197,0.0,0.919664,2.4732,0.298333,0.0,1.204013,1166.638204,3065745.0,0.016961619443234842,0.14087571050800055
Armenia,2005,0.56,4.376169,0.0,0.981952,3.063104,0.331113,0.0,1.436106,1608.163552,3047246.0,0.01837724949019541,0.12796580753622633
Armenia,2006,0.59,4.40159,0.003664,0.919664,3.140048,0.338214,0.0,1.454357,2109.526231,3026486.0,0.019494555732291505,0.13404247101615552
Armenia,2007,0.72,5.10021,0.007333,0.924005,3.762022,0.406849,0.0,1.697584,3064.280106,3004393.0,0.023964907387282554,0.14117065767880146
Armenia,2008,0.58,5.57479,0.007328,1.033248,4.122,0.412214,0.0,1.86859,3908.94906,2983421.0,0.01944076950587932,0.10403979342719635
Armenia,2009,0.56,4.363332,0.0,0.95264,3.16936,0.241332,0.0,1.471962,2917.366129,2964296.0,0.01889150071382885,0.1283422852077266
Armenia,2010,0.56,4.25275,0.003664,1.0076,2.953184,0.288302,0.0,1.443424,3143.029202,2946293.0,0.019006935155464852,0.13167950149903007
Armenia,2011,0.54,4.968878,0.007328,0.941648,3.7556,0.264302,0.0,1.696456,3462.681611,2928976.0,0.018436477458333562,0.10867644566841851
Armenia,2012,0.7,5.748252,0.007328,0.89768,4.565344,0.2779,0.0,1.972348,3643.715183,2914421.0,0.024018492867022297,0.12177615038449949
Armenia,2013,0.65,5.535004,0.003664,0.853712,4.418784,0.258844,0.0,1.907711,3833.157532,2901385.0,0.022403093694907776,0.11743442281161857
Armenia,2014,0.63,5.604113,0.003662,0.864132,4.492757,0.243562,0.0,1.939186,4017.229808,2889930.0,0.02179983598218642,0.11241743341006864
Armenia,2015,0.58,5.469323,0.003662,0.798211,4.426775,0.240676,0.0,1.899998,3666.141876,2878595.0,0.020148718385184436,0.10604603165693449
Armenia,2016,0.57,5.203013,0.003667,0.806652,4.238592,0.154102,0.0,1.815531,3679.951972,2865835.0,0.01988949119541076,0.10955190771193536
Armenia,2017,0.55,5.540153,0.003666,0.868948,4.462069,0.205469,0.0,1.942603,4041.995021,2851923.0,0.019285233156715664,0.09927523662252649
Armenia,2018,0.55,5.825786,0.003664,0.828064,4.678928,0.31513,0.0,2.053823,4391.923697,2836557.0,0.019389703785257974,0.09440786187477536
Armenia,2019,0.55,6.28411,0.010992,1.04424,4.887776,0.341102,0.0,2.227932,4828.505178,2820602.0,0.019499383464948263,0.08752233808765283
Australia,1990,0.32,278.154156,141.879819,88.84209,34.454816,3.462872,7.272496,16.315938,18249.70948,17065128.0,0.0018751690582104043,0.0011504411963558798
Australia,1991,0.31,279.52851,146.08284,88.245572,32.786243,3.183033,7.001201,16.184767,18860.58159,17284036.0,0.0017935625683723408,0.0011090103116852016
Australia,1992,0.28,284.525345,150.051381,87.916828,33.970472,2.923411,7.303701,16.293502,18624.55508,17478635.0,0.0016019557591310763,0.000984095107590503
Australia,1993,0.28,288.870537,150.098575,90.386578,35.670002,3.004698,7.136743,16.383765,17700.11556,17634808.0,0.0015877689170191135,0.0009692923442725487
Australia,1994,0.28,293.696553,151.376241,91.924087,37.032005,3.484276,6.880148,16.494706,18129.79072,17805468.0,0.0015725506344455536,0.0009533649514776567
Australia,1995,0.26,305.002996,155.718942,96.126544,39.830983,3.35775,7.060714,16.941788,20446.71985,18004882.0,0.0014440527852390259,0.0008524506428127021
Australia,1996,0.27,311.886129,160.375191,98.697016,39.765246,3.243616,6.761052,17.125455,22020.09372,18224767.0,0.0014815004219258332,0.0008657005711209428
Australia,1997,0.26,320.28263,167.670194,98.388038,41.074314,3.184589,6.687345,17.396973,23645.08833,18423037.0,0.001411276544686959,0.0008117830180175554
Australia,1998,0.27,334.075978,177.596365,99.146315,43.488447,3.475413,6.901959,17.959464,21478.38516,18607584.0,0.0014510212610084148,0.0008081993851111318
Australia,1999,0.27,343.488633,183.215379,100.399487,45.548715,3.519991,7.165139,18.269805,20698.7127,18812264.0,0.0014352339516392073,0.0007860522126797717
Australia,2000,0.27,349.635487,185.781229,102.33736,46.593883,3.620856,7.952858,18.384487,21853.78167,19028802.0,0.0014189017259205283,0.0007722328254397129
Australia,2001,0.26,357.132367,190.066589,102.582541,49.310577,3.540903,8.172284,18.554121,19681.66264,19274701.0,0.0013489184605250167,0.0007280213837352917
Australia,2002,0.25,361.54081,191.13103,104.516285,50.573495,3.487738,8.007496,18.56355,20291.17855,19495210.0,0.0012823662838204871,0.0006914848699929615
Australia,2003,0.23,369.279512,195.370417,109.57068,49.701209,3.584016,7.157978,18.746105,23705.90722,19720737.0,0.001166285012573313,0.0006228344452534914
Australia,2004,0.19,382.82089,202.20981,113.766232,52.51797,3.554645,6.85794,19.21304,30819.99349,19932722.0,0.0009532064913161383,0.0004963156529937538
Australia,2005,0.19,386.153533,200.699756,116.507794,54.476588,3.664127,6.914461,19.143302,34461.70878,20176844.0,0.0009416735342752317,0.0004920322715265692
Australia,2006,0.23,392.384302,204.384919,117.400366,55.810784,3.888062,7.046394,19.171531,36570.72037,20450966.0,0.0011246412516650803,0.0005861600447002592
Australia,2007,0.22,399.624803,203.543107,119.47387,61.048701,3.971547,7.504144,19.184298,41023.75486,20827622.0,0.0010562895754493722,0.0005505163802357883
Australia,2008,0.24,404.233067,204.671475,122.328074,61.786863,3.862908,7.482726,19.024637,49679.18053,21249199.0,0.0011294543384905943,0.000593716891547618
Australia,2009,0.24,407.065015,206.050385,122.367287,63.113604,3.829017,7.966111,18.792625,42810.33166,21691653.0,0.0011064163713111212,0.0005895864079599176
Australia,2010,0.23,405.10332,200.536242,124.556501,64.263998,3.548615,8.189776,18.397758,52134.30885,22031750.0,0.001043947938770184,0.0005677563936034887
Australia,2011,0.22,403.828773,192.124544,129.808187,66.479605,3.495532,7.874195,18.062717,62596.43217,22340024.0,0.000984779604533997,0.0005447853513895108
Australia,2012,0.22,406.15091,189.138286,133.683994,67.705582,3.518237,8.286993,17.86907,68044.71482,22733465.0,0.0009677363305593757,0.000541670582493586
Australia,2013,0.21,397.887458,176.346996,136.180923,69.647507,3.29442,8.846405,17.215785,68158.57974,23128129.0,0.0009079852503416942,0.0005277874327971403
Australia,2014,0.21,393.952876,168.130343,137.598529,71.808093,3.137567,9.272708,16.785681,62513.41122,23475686.0,0.0008945425492571336,0.0005330586798406822
Australia,2015,0.21,401.793062,174.188664,137.629374,72.044214,3.076156,10.827854,16.86772,56710.44572,23815995.0,0.0008817603463554639,0.0005226571084993
Australia,2016,0.19,411.264288,179.549565,137.374951,75.054759,2.930855,12.439911,16.997412,49875.56514,24190907.0,0.0007854190832943965,0.0004619900281738053
Australia,2017,0.2,414.358312,176.906195,139.460823,76.211806,3.019062,14.86143,16.850455,53936.14025,24594202.0,0.0008131997940002283,0.0004826740388883523
Australia,2018,0.19,416.283827,169.370489,143.712379,79.434749,2.941785,16.925628,16.665199,57207.87151,24966643.0,0.0007610154076381034,0.0004564193650501825
Australia,2019,0.19,416.356588,164.471156,143.084851,81.693703,3.039547,20.199247,16.419679,54941.43418,25340217.0,0.0007497962625971198,0.00045633960282141615
Austria,1990,0.14,62.145248,18.138573,28.899433,11.836296,2.033412,0.102161,8.093169,21680.98962,7677850.0,0.001823427131293266,0.0022527868904795426
Austria,1991,0.12,65.743938,18.699347,31.406987,12.501283,2.004981,0.111162,8.476922,22410.91177,7754891.0,0.001547410530979739,0.001825263342150268
Austria,1992,0.14,60.243908,14.385857,30.152021,12.518638,2.105,0.120208,7.683372,24880.16412,7840709.0,0.001785552811614358,0.0023238864251635205
Austria,1993,0.13,60.67057,13.273662,31.264846,13.022035,2.031869,0.112202,7.674692,24081.52779,7905633.0,0.001644397102673499,0.0021427192788859577
Austria,1994,0.12,61.045756,13.456497,30.713752,13.655744,2.102255,0.127715,7.692873,25646.70066,7936118.0,0.001512074291234077,0.001965738617439679
Austria,1995,0.11,64.023072,15.423285,30.851659,14.899087,1.631326,0.12722,8.055957,30325.84958,7948278.0,0.001383947567007596,0.0017181306139136842
Austria,1996,0.11,67.367013,15.06789,33.777006,15.796022,1.634247,0.071216,8.465276,29809.07677,7959017.0,0.0013820802242286954,0.0016328466277701818
Austria,1997,0.09,67.263597,16.155693,32.851835,15.300357,1.760917,0.120696,8.442677,26705.4786,7968041.0,0.0011295122602908293,0.0013380194341970739
Austria,1998,0.11,66.898315,13.706165,34.65961,15.717101,1.598674,0.142015,8.387597,27361.87511,7976789.0,0.0013790009990235419,0.0016442865563953293
Austria,1999,0.09,65.651039,13.87509,32.832798,16.101723,1.607357,0.170724,8.215235,27183.47593,7992324.0,0.0011260804742150093,0.0013708846252989233
Austria,2000,0.09,66.14978,15.752621,32.163171,15.266094,1.711556,0.164719,8.257958,24625.60072,8011566.0,0.0011233758793224695,0.0013605487425657346
Austria,2001,0.1,70.149508,16.563696,34.410864,16.157636,1.719922,0.182933,8.725469,24558.76368,8042293.0,0.0012434264705352069,0.0014255267478141117
Austria,2002,0.1,71.953612,16.736632,36.05703,16.070299,1.735653,0.167237,8.906261,26527.59309,8081957.0,0.0012373240788091302,0.0013897842960267233
Austria,2003,0.08,77.460983,18.022592,39.082064,17.268124,1.754471,0.184024,9.539408,32294.04886,8121423.0,0.0009850490486704114,0.0010327780116087606
Austria,2004,0.09,77.678295,17.765949,39.099891,17.662321,1.79,0.165094,9.506331,36889.23351,8171966.0,0.0011013261680237045,0.0011586248127614025
Austria,2005,0.1,79.078106,17.86176,39.393041,18.700773,1.79748,0.160095,9.611982,38417.45779,8227829.0,0.001215387436953296,0.0012645725227662889
Austria,2006,0.1,76.806465,17.865267,38.132297,17.496977,1.954142,0.180437,9.289873,40669.32696,8268641.0,0.001209388580299955,0.0013019737335913065
Austria,2007,0.09,74.10678,17.455149,36.623641,16.495412,2.130776,0.184702,8.934209,46915.3374,8295487.0,0.0010849272622571765,0.0012144637778081842
Austria,2008,0.09,73.481909,17.028333,35.480636,17.436059,2.132968,0.162294,8.83076,51919.98358,8321496.0,0.0010815363006843961,0.001224791261206891
Austria,2009,0.1,67.298655,12.832833,34.415546,17.035763,1.79859,0.204935,8.066544,48153.32402,8343323.0,0.0011985632103659418,0.001485913797237107
Austria,2010,0.09,72.006411,15.501043,34.798218,18.779363,1.622129,0.183602,8.610293,46903.76159,8363404.0,0.0010761168538552005,0.0012498887078263073
Austria,2011,0.09,69.893113,15.819384,33.285108,17.731132,1.66568,0.179604,8.329335,51442.27625,8391643.0,0.001072495576849492,0.0012876805186800022
Austria,2012,0.09,67.26591,14.687176,32.642371,16.946164,1.672547,0.183605,7.979692,48564.91734,8429991.0,0.0010676167981674002,0.001337973425171829
Austria,2013,0.08,67.759445,14.960277,33.460547,16.332385,1.656405,0.19094,7.990935,50731.12725,8479823.0,0.0009434159179973451,0.0011806472145691276
Austria,2014,0.09,64.16,13.802023,32.423874,14.946754,1.638991,0.168713,7.507548,51786.37717,8546356.0,0.0010530804005824236,0.0014027431421446384
Austria,2015,0.1,66.348823,14.372978,32.998847,15.967142,1.701497,0.161713,7.677111,44195.81759,8642699.0,0.0011570459644608705,0.0015071857416370448
Austria,2016,0.1,67.210743,13.334845,34.109843,16.736951,1.729,0.131251,7.693109,45307.58786,8736668.0,0.0011446011225332128,0.0014878573801810227
Austria,2017,0.09,69.592825,14.023157,34.546345,17.974629,1.710389,0.138247,7.910526,47429.15846,8797566.0,0.00102301022805626,0.0012932367668649749
Austria,2018,0.09,66.55718,12.295195,34.08512,17.019492,1.826656,0.127248,7.528656,51466.55656,8840521.0,0.0010180395476691929,0.0013522207521412415
Austria,2019,0.09,67.936185,13.005251,34.087326,17.792615,1.770523,0.118253,7.650523,50070.40335,8879920.0,0.0010135226443481473,0.001324772652453181
Azerbaijan,1990,1.31,51.325839,0.342519,22.473634,27.840652,0.47797,0.191063,6.909932,1234.530889,7175200.0,0.018257330806109934,0.025523206741929733
Azerbaijan,1991,1.81,49.957047,0.25107,22.425602,26.635743,0.46689,0.177742,6.627126,1209.187602,7271300.0,0.024892385130581878,0.036231124709993366
Azerbaijan,1992,2.52,56.1744,0.065952,31.224608,22.599552,0.379008,1.90528,7.349459,60.45821358,7382050.0,0.03413685900258058,0.044860292232760834
Azerbaijan,1993,2.96,48.406098,0.010992,30.817904,17.283088,0.294114,0.0,6.253931,209.4785718,7494800.0,0.0394940492074505,0.06114932048437368
Azerbaijan,1994,2.93,41.943904,0.003664,25.032448,16.6712,0.236592,0.0,5.362381,157.0860591,7596550.0,0.038570140392678254,0.0698552047038826
Azerbaijan,1995,2.34,33.30935,0.014656,19.884528,13.307648,0.102518,0.0,4.222076,314.5612263,7684850.0,0.030449520810425703,0.07025054526731983
Azerbaijan,1996,1.83,31.242309,0.014658,19.370177,11.73717,0.120304,0.0,3.930295,409.1631891,7763000.0,0.023573360814118254,0.05857441586663777
Azerbaijan,1997,1.51,29.802216,0.014656,18.550832,11.061616,0.175112,0.0,3.725249,505.5003493,7838250.0,0.019264504194175996,0.05066737319130899
Azerbaijan,1998,1.24,31.665754,0.003664,20.948326,10.598724,0.11504,0.0,3.93799,561.9068079,7913000.0,0.01567041577151523,0.03915902334111482
Azerbaijan,1999,1.01,28.569828,0.0,16.777456,11.68816,0.104212,0.0,3.526508,573.9165123,7982750.0,0.012652281481945445,0.03535198041794301
Azerbaijan,2000,0.82,29.50632,0.0,17.964592,11.420688,0.12104,0.0,3.602577,655.1199452,8048600.0,0.010188107248465571,0.027790656374634314
Azerbaijan,2001,0.72,28.791317,0.0,11.277792,16.575936,0.303717,0.633872,3.476363,703.6838434,8111200.0,0.008876615050793964,0.02500753959952579
Azerbaijan,2002,0.64,29.640751,0.0,11.28652,16.621966,0.471692,1.260572,3.540409,763.080638,8171950.0,0.00783166808411701,0.021591895562970045
Azerbaijan,2003,0.58,30.623566,0.0,12.697284,17.054304,0.538514,0.333464,3.618814,883.7339715,8234100.0,0.007043878505240402,0.018939662350230535
Azerbaijan,2004,0.54,32.077061,0.0,12.73094,18.621977,0.724144,0.0,3.749,1045.009379,8306500.0,0.006500933004273762,0.016834459989959805
Azerbaijan,2005,0.52,34.28642,0.0,14.63768,18.532512,0.7425,0.373728,3.960892,1578.40239,8391850.0,0.006196488259442198,0.015166354492536695
Azerbaijan,2006,0.48,39.108582,0.0,12.976669,20.465182,0.783078,4.883653,4.462742,2473.081819,8484550.0,0.00565734187434808,0.012273520937169238
Azerbaijan,2007,0.45,30.459078,0.021981,11.455945,17.57775,0.817232,0.586169,3.43069,3851.437869,8581300.0,0.005243960705254448,0.014773920602586855
